"State	",District,Sub-District (Tehsil),nitrogen,phosphorus,potassium,temperature,humidity,soil_ph,rainfall,soc,cec,sand,silt,clay,soil_moisture,water_holding
,,,49,20,36,36.55589629,56.87306364,5.103381751,98.33351125,,,64.5,25,11,,
,,,13,24,26,30.957991,50.33756696,5.834524621,99.9834242,,,48.83333333,35.36666667,15.83333333,,
,,,45,29,34,29.94280282,55.99669794,5.715042398,99.61465679,,,43.3,36.66666667,20.03333333,,
,,,39,21,32,33.38911645,57.22458531,7.008570219,94.62954663,,,56.5,30.45,13.05,,
,,,37,41,29,34.38348352,53.05187105,6.28080586,98.63333684,,,43.5,35,21.5,,
,,,47,19,31,30.94292357,50.54673275,5.227769673,97.01331604,,,68,18.66666667,13.33333333,,
,,,21,41,31,33.27463687,49.78256492,4.682860092,90.28624348,,,65.55,23.4,11.05,,
,,,47,23,32,37.16991554,51.54307562,6.030772846,90.65022183,,,50.33333333,31.66666667,18,,
,,,17,37,30,32.07946134,51.96043943,6.635665265,91.82271568,,,75,19.8,6.8,,
,,,24,31,29,36.1702657,48.43509419,4.642749258,90.82549241,,,13.5,42.5,44,,
,,,43,20,26,32.17706743,53.5084253,6.290514458,92.09609766,,,49.5,32.5,18,,
,,,20,40,32,29.87507712,54.36864213,6.6697128,100.2585673,,,30.05,49.1,20.85,,
,,,42,33,35,33.60815238,51.67815583,7.037968894,92.99739415,,,35.33333333,35,29.66666667,,
,,,21,35,27,38.29291797,54.53899837,5.557133991,100.2160615,,,69,22.2,8.766666667,,
,,,21,38,29,35.696699,47.27348196,6.319327461,98.81596545,,,50.45,41.5,8.05,,
,,,14,20,32,38.47778461,51.13161692,4.692359188,98.00644238,,,56.8,30.3,12.9,,
,,,10,34,30,30.31666638,53.9656583,6.627223689,91.67241761,,,53.33333333,28.33333333,18.33333333,,
,,,25,39,32,34.53587666,52.70337283,5.476382257,95.99487068,,,65,16.66666667,18.33333333,,
,,,44,22,27,34.23454823,53.39125414,5.437770636,97.38741498,,,68,20,12,,
,,,13,44,27,29.51337054,50.99762032,6.921643045,95.8445641,,,46.45,31.35,22.2,,
,,,18,33,35,31.44164652,48.18181926,5.899245216,100.8124659,,,46.4,35.85,17.7,,
,,,11,42,34,34.65406358,55.89446552,4.832138081,90.21633216,,,73,15,12,,
,,,35,36,33,33.07874457,52.42612049,7.014491661,90.14047759,,,30.4,46.5,23.1,,
,,,43,42,32,37.85419887,47.86015524,6.647666689,97.41586402,,,59,25,16,,
,,,14,36,34,34.58627529,55.21916096,6.018046686,93.36718816,,,16.5,46.5,36.5,,
,,,40,33,27,30.19939568,49.77545009,5.174848425,97.76832322,,,51,45,4,,
,,,43,38,36,29.18353504,49.52648457,6.615391855,95.257992,,,9.6,63.5,26.95,,
,,,45,23,33,29.0046059,53.24425028,5.091238881,92.37238878,,,76.2,13.1,10.75,,
,,,16,21,27,37.33472533,51.19394042,6.606962404,91.63074547,,,51,30,19,,
,,,47,19,28,36.1085074,50.92906978,6.98112177,92.26439205,,,52,30,18,,
,,,14,23,26,29.26568299,57.16142404,6.634567885,96.27792547,,,,,,,
,,,46,40,27,35.19551173,55.24390167,4.790052283,94.49161372,,,,,,,
,,,30,35,33,37.86300614,53.99797385,5.412168179,90.29643888,,,,,,,
,,,46,40,28,29.48168175,50.30402088,6.087953569,90.40332704,,,,,,,
,,,32,27,31,35.1189094,49.82831535,4.89793184,90.89173106,,,,,,,
,,,45,30,27,32.28504692,53.63881982,7.019069153,95.23444287,,,45,30,25,,
,,,33,37,36,31.31229736,57.56370761,5.503152103,100.7586226,,,,,,,
,,,35,22,31,34.30524001,53.6391889,6.526321663,96.59816497,,,,,,,
,,,31,21,27,30.70705414,50.10469508,4.897068076,99.642454,,,,,,,
,,,20,38,33,31.18306359,51.88032459,7.036657976,97.55155537,,,45.2,34.65,20.2,,
,,,38,39,29,30.33146238,56.21598257,7.176440299,90.40260445,,,,,,,
,,,31,32,27,29.60964131,47.68776613,5.096113525,92.84991507,,,,,,,
,,,32,28,33,30.09033595,48.47733025,5.799538498,93.30247448,,,,,,,
,,,10,39,35,32.94931981,49.03013654,6.461600167,92.21318555,,,,,,,
,,,11,28,35,30.91668039,57.54787761,6.666957887,94.76322976,,,,,,,
,,,48,41,26,35.66336564,47.89200774,7.161843901,98.28583013,,,,,,,
,,,24,40,28,29.73436327,56.66731013,5.813021522,91.01152997,,,,,,,
,,,12,22,32,33.86906772,50.61695802,6.584083392,91.09745581,,,,,,,
,,,17,42,33,31.83411327,49.07409467,5.131271019,91.405983,,,50,35,15,,
,,,42,35,35,33.52305304,52.73401973,5.583903241,89.78216168,,,,,,,
,,,23,33,33,38.13081231,51.4190015,7.150795708,97.51952041,,,,,,,
,,,27,24,27,33.88181415,54.58524377,5.598915724,89.98024312,,,,,,,
,,,18,25,33,34.52820816,56.23897446,6.046219553,95.94035356,,,,,,,
,,,29,34,28,29.75676007,54.17417735,4.891577048,95.89898581,,,,,,,
,,,18,42,26,37.00660774,52.85737103,5.662885306,100.3060719,,,45,32.5,22.5,,
,,,35,28,35,33.46083661,54.8500066,7.015629831,89.74409017,,,67.15,27.55,5.3,,
,,,40,40,30,36.31237454,55.35778795,6.654359031,97.4611918,,,47,30,23,,
,,,23,22,36,33.26795036,49.37161285,4.934881181,91.46664318,,,47.5,35,17.5,,
,,,49,20,36,34.12611232,51.47572656,6.678676766,89.59371481,,,48.66666667,30.66666667,20.66666667,,
,,,37,31,35,34.72647862,53.23178439,6.722453975,95.04871605,,,62,21,17,,
,,,9,21,31,37.95801805,50.37092028,6.46750775,97.79072474,,,52.5,33.5,14.5,,
,,,10,33,30,29.24268745,51.76864596,6.233586828,93.53197359,,,30,60,10,,
,,,11,40,32,33.06541006,52.45753261,5.903671034,91.77522598,,,56,30,14,,
,,,21,31,27,31.13039034,47.8444112,5.482764129,96.23520043,,,43.66666667,27.33333333,29,,
,,,16,32,36,32.12232201,49.12313465,4.809181642,96.63721027,,,,,,,
,,,9,40,27,36.51987241,53.82075494,5.254242581,96.38808001,,,,,,,
,,,35,39,32,35.78743287,55.71279488,5.499743259,98.05089394,,,,,,,
,,,36,25,31,37.86895465,55.11264304,5.21291433,91.22881052,,,62,25,13,,
,,,31,42,32,33.74091297,55.71309789,5.995739217,98.57025046,,,60,30,10,,
,,,31,22,32,32.91807011,50.33481036,6.134707871,90.38503469,,,46.83333333,32.7,20.46666667,,
,,,37,27,29,32.11948831,52.60323401,5.846313558,96.08745082,,,58.5,27.5,14,,
,,,16,35,28,33.52164147,49.97285554,6.719837786,94.67344737,,,,,,,
,,,38,38,27,36.25165116,57.1138685,6.462172286,89.29147581,,,,,,,
,,,17,41,34,30.04348877,57.71225607,6.31201279,97.45373619,,,52.65,31.35,16,,
,,,48,20,28,38.02614169,55.59374044,5.083013708,91.54560427,,,48.26666667,37.13333333,14.6,,
,,,49,28,26,30.71536914,52.96231635,5.608358668,95.8946444,,,,,,,
,,,28,42,27,33.6884335,51.21822619,4.661494003,93.17221967,,,18.6,40.5,40.85,,
,,,30,25,31,29.63706622,53.986729,5.566025578,100.7720705,,,41.05,37,22.05,,
,,,31,22,34,32.54122299,55.10505632,6.820272251,93.92375879,,,29.45,52.35,18.2,,
,,,40,24,31,34.42994668,56.71420316,6.393720689,91.88766069,,,24.4,51.55,24.1,,
,,,27,30,32,34.8940497,50.13662324,5.581029515,91.10190759,,,16.5,50,33.5,,
,,,33,134,196,32.09654638,85.61864443,6.295674837,67.12534492,,,14.5,38,47.5,,
,,,22,148,205,32.87900323,86.54744758,6.275008876,68.38135469,,,13.5,26.6,59.85,,
,,,31,127,206,34.71698285,88.07930106,6.073233739,68.73932528,,,48.75,24.65,26.65,,
,,,45,129,197,40.08826503,84.69267115,6.339918861,66.83872293,,,45.13333333,33.66666667,21.2,,
,,,33,135,197,23.5752691,87.93091426,5.904427247,65.34440794,,,27.75,41.2,31.1,,
,,,11,127,199,42.42391513,86.32133943,6.44062557,70.39906054,50,,,,,,
,,,44,144,198,17.94986326,86.89003969,6.289376274,66.76285469,70,,,,,,
,,,20,126,196,12.99184064,87.74653107,5.816618467,69.63122027,53,,,,,,
,,,15,127,204,13.64977193,85.7062232,6.314219808,66.77844567,,,44.43333333,42.2,13.4,,
,,,26,138,205,41.77357028,84.19312951,6.694593079,73.88467027,,,63.25,26.85,9.9,,
,,,34,134,198,42.48726245,86.82023127,5.721476936,74.91506217,,,52.86666667,26.16666667,21,,
,,,36,149,206,10.13071768,86.40802239,5.974249975,66.02765219,,,4.3,33.55,62.15,,
,,,18,126,202,31.65860742,84.96531112,5.737399255,68.06417307,,,56.95,30.275,12.775,,
,,,25,143,204,19.0759994,85.00898115,6.463910106,65.84748763,,,32.45,48.95,18.6,,
,,,41,145,205,9.443471977,87.0424139,5.702744967,67.235765,,,9.7,31,59.35,,
,,,31,142,196,29.7833123,87.69017222,6.394442787,73.02882766,,,15.93333333,42.73333333,41.33333333,,
,,,40,148,203,11.79252754,84.58335097,6.046718641,68.23963161,,,49.3,36.6,14.1,,
,,,12,140,206,18.81733501,84.89046892,6.524814605,71.4065452,,,,,18,,
,,,37,126,198,21.28619422,86.87034761,6.032272595,69.66256816,,,50.66666667,30,19.33333333,,
,,,13,140,205,32.03267128,85.86599141,6.07591261,65.52279323,,,55,30,15,,
,,,48,149,202,39.30245512,84.61878535,5.948868448,72.24230804,,,47,40,13,,
,,,47,136,198,21.85041386,85.61894296,6.10903487,66.93065667,,,,,19.54,,
,,,45,137,199,27.30575499,88.18269335,6.415504762,69.17281221,,,,,,,
,,,34,125,202,32.64286212,86.85364347,5.762067821,70.08200379,29,,60.5,19.6,14.9,,
,,,24,129,200,19.71688315,84.58407161,5.736307229,69.75734306,,,73,15,12,,
,,,33,144,206,12.93311354,87.77368671,6.109989376,68.66813363,,,46.2,45.75,8.1,,
,,,22,136,204,25.25323439,86.60753836,6.615913001,73.23901752,,,,,,,
,,,14,130,198,13.69600414,85.26920185,6.610025854,67.10439401,16.7,,54.28,32.075,12.18,,
,,,39,124,201,40.72526446,86.35966119,6.421951381,65.70148216,,,49.95,31.85,18.25,,
,,,32,146,198,41.80014404,86.14003622,6.180590937,69.30772897,,,,,,,
,,,35,139,204,36.14859,85.22130033,5.855655852,74.53557341,,,,,,,
,,,16,130,204,17.93535826,86.10352335,5.832004298,73.28712806,,,,,,,
,,,41,143,199,38.40559064,86.80193265,6.548932453,66.53946559,,,,,,,
,,,18,145,203,22.48332573,85.23828456,6.303080154,66.38448261,,,,,,,
,,,29,146,197,11.66167184,84.01721407,6.393828806,68.69420397,,,27.05,33.75,40.7,,
,,,41,133,202,17.507895,87.15495189,6.682172782,71.55665483,,,,,,,
,,,12,138,200,21.70356074,85.38847526,5.991692856,71.06611222,,,,,,,
,,,47,142,205,26.86886048,87.41719966,6.515244435,73.01026829,,,37,36.5,26.5,,
,,,23,135,199,35.80660433,88.06080123,5.729674677,67.92204319,,,,,,,
,,,29,126,205,12.62348218,84.90641658,6.681990778,65.06962486,,,,,,,
,,,49,130,202,12.15841953,84.03255051,6.300492432,71.18289431,,,,,,,
,,,45,132,205,27.00190281,84.72135553,5.866666544,67.03840888,,,,,,,
,,,20,136,198,17.10984242,85.30164902,5.906346517,74.40198861,,,,,,,
,,,9,141,196,24.00641482,84.19542689,6.519384827,65.3973168,,,,,,,
,,,28,127,201,37.19412076,85.08722001,6.352023938,65.70430027,,,55,20,25,,
,,,40,140,198,33.28820559,87.50711499,5.82338934,71.43001582,,,64,27.5,8.5,,
,,,13,138,201,30.57876819,85.00410407,6.01546396,73.34232097,,,,,,,
,,,48,143,202,44.06971446,85.06872572,5.706180236,68.68895899,,,,,,,
,,,17,131,197,28.91959768,87.32948603,6.00830123,70.95666003,,,,,,,
,,,48,142,204,22.67693071,86.44753248,6.591416784,74.62834921,,,,,,,
,,,41,124,205,11.10665092,87.61744019,6.323127459,67.3917379,,,,,,,
,,,21,146,204,33.50340965,86.69227364,6.152036363,65.01095312,,,,,,,
,,,17,137,196,21.8992382,85.0247793,6.649761973,71.29813872,,,,,,,
,,,17,143,200,31.42534017,85.6169618,6.526519467,66.13442813,9.1,,,,,,
,,,30,138,203,11.47363631,84.02237168,6.618182524,65.2982112,,,,,,,
,,,49,144,196,16.02696239,84.52478867,6.483227546,71.63437433,,,,,,,
,,,48,131,203,16.39739166,85.75576794,6.67210108,71.60102999,,,,,,,
,,,28,124,196,20.0510744,85.17714706,6.1094846,73.55807954,,,,,,,
,,,30,143,202,20.71975317,87.5289873,6.160016536,67.15094741,,,,,,,
,,,26,140,196,44.09184978,85.69103577,6.581476781,65.90227462,,,,,,,
,,,42,143,204,35.67609496,86.63586365,5.864086037,70.68098614,,,,,,,
,,,31,137,202,25.4873538,84.12822231,6.183085952,67.2739864,,,,,,,
,,,41,134,197,43.50633155,85.31245783,6.564148328,74.03030056,,,36.66666667,43.33333333,20,,
,,,46,139,206,12.65561959,84.29685443,5.676252594,74.10225057,,,26.5,38.5,35,,
,,,24,144,196,14.21499634,87.71903507,5.870436405,65.80006004,,,,,,,
,,,48,136,197,38.33905328,87.49188109,5.951952235,73.67984885,,,,,,,
,,,49,125,200,28.01430896,85.09080576,6.505053902,66.05911698,,,47.6,32.3,20.1,,
,,,49,136,203,26.29587436,84.74230587,6.150967396,69.706113,,,,,,,
,,,38,146,204,31.74935122,87.90073935,6.067931523,66.48490371,,,,,,,
,,,41,125,200,42.12699732,85.3162159,6.313707097,74.08101744,,,30,40,30,,
,,,15,144,206,18.90217518,87.0754859,6.502478169,69.8671263,,,16.73333333,49.86666667,33.4,,
,,,17,124,197,25.75146907,86.79716499,6.23527242,69.81855775,,,23,42.5,34.5,,
,,,43,137,203,16.38612412,84.10196983,5.978943116,74.82144653,,,26.93333333,51.16666667,21.93333333,,
,,,44,139,200,23.29889418,84.57689685,6.592741338,69.39630398,,,70,19.33333333,10.66666667,,
,,,25,149,200,28.80038582,84.80680872,6.132585352,69.30927185,31,,,,,,
,,,17,140,202,44.57195206,86.33224149,5.777533672,74.19664838,47,,,,,,
,,,34,133,196,19.24574547,85.23597689,5.950589637,72.37127689,27,,56.9,26.2,12.3,,
,,,25,134,202,31.15876133,86.93047586,5.852867292,68.8503047,17,,36.8,41.4,18.8,,
,,,48,133,204,36.79647055,87.34312446,6.039916588,71.03001556,38,,,,,,
,,,47,139,204,44.25633742,86.93772102,6.637704309,69.92107482,,,19.75,47.95,32.3,,
,,,42,124,206,37.58009344,86.38235333,5.717357143,69.71518491,,,34,38,28,,
,,,44,129,205,21.0246196,84.15976566,6.290974042,73.69529586,,,27.55,43.7,28.75,,
,,,10,136,201,17.41802497,87.08983568,5.789368007,66.57462809,,,58.55,18.1,23.35,,
,,,48,144,204,22.59736856,84.66569158,6.540372183,69.27779761,,,,,32.6,,
,,,37,149,203,20.55231465,87.04949831,6.678852885,66.83113717,,,30.75,34.4,34.85,,
,,,15,132,201,27.78050004,86.70704305,6.01391076,70.31782647,,,54.35,21.15,24.5,,
,,,15,143,200,27.47101976,85.70227418,6.479728373,74.10919422,94.33333333,,31.33333333,44,25.725,,
,,,38,126,197,44.88506338,85.21374973,5.807478335,73.06862952,36,,9.666666667,49.33333333,42.275,,
,,,46,148,198,11.97323867,84.84885203,6.608022635,66.34234944,,,,,,,
,,,47,124,198,18.77189767,87.09438467,6.513434249,73.77063744,,,,,,,
,,,47,145,199,13.97216423,84.29712893,5.929720264,70.75633584,,,56.8,27.55,15.65,,
,,,23,125,204,10.40516964,87.93503921,6.343450088,74.46411148,35,,,,,,
,,,15,129,205,29.87445279,87.07925557,5.905546001,69.92092839,,,61,25,14,,
,,,41,142,198,10.20307653,84.76768329,6.085986067,69.44115171,,,,,,,
,,,20,128,205,14.36997829,84.06965664,6.55197534,71.40043037,,,36.55,42.25,21.2,,
,,,32,142,201,10.54082961,84.23763303,6.144339989,68.42802444,,,36.5,37.85,25.65,,
,,,49,147,202,26.72064061,86.86470086,6.671060455,66.70016285,,,39.06666667,41.26666667,19.66666667,,
,,,15,146,203,29.14367885,87.09302013,6.411279226,70.42508897,,,,,,,
,,,46,128,196,20.01626612,87.65350566,6.396226099,66.5964488,12.05,,61,10,29,,
,,,44,138,205,10.64642412,86.67895932,6.016372505,66.00817551,38.56666667,,,,,,
,,,128,29,52,28.32643334,84.96867142,6.472332879,53.65742581,71.3,,8,54,38,,
,,,128,23,56,26.95094645,87.61852794,7.022809224,46.87420883,2.3,,77.5,18.5,4,,
,,,114,34,51,27.07051534,85.8640394,6.567487112,57.04147057,13.93333333,,9.666666667,35.66666667,54.66666667,,
,,,123,12,51,26.47855458,92.72409635,6.77903557,57.95826144,13.96666667,,45,29,26,,
,,,102,26,53,28.44852518,85.39191405,7.140721918,41.87540028,5.666666667,,49,15,36,,
,,,89,30,56,26.25183543,93.4387356,6.324302191,49.11618732,149.8666667,,47,11,42,,
,,,94,31,46,27.896372,93.16499399,6.661108724,57.79652846,9,,75,9,16,,
,,,94,26,54,27.78291635,94.25930492,7.054955855,59.46338556,10.45,,14,29.5,56.5,,
,,,91,26,46,28.05901676,89.61609347,6.707562098,54.60159289,8,,28,5.5,66.5,,
,,,127,17,55,26.12203702,94.30652734,6.220772168,44.07843475,25,,54.5,11.5,34,,
,,,92,29,54,28.34638953,84.04912111,6.239428019,57.72799157,12.9,,43,12,45,,
,,,95,19,48,25.72660709,88.39327102,6.616615725,53.78929956,34,,39.66666667,13.33333333,47,,
,,,110,14,48,27.33012137,87.48477545,7.145107611,57.57343233,63.5,,50.5,21.5,28,,
,,,128,13,51,28.61769225,88.11556971,6.438825261,40.794305,6,,53,15.5,31.5,,
,,,113,21,47,27.5130628,84.24121416,6.375716389,43.08961827,1.233333333,,57,26,17,,
,,,104,16,52,27.5683816,88.38133458,6.882054903,44.22066914,8.55,,67.66666667,12.33333333,20,,
,,,111,18,53,28.67054159,94.13055993,6.706082707,57.74091817,8.7,,68.5,17.5,14,,
,,,118,25,56,26.64349241,94.22200386,6.973386431,57.44942094,7.266666667,,33,27.66666667,39.33333333,,
,,,90,22,51,28.68403173,92.64018703,6.622681715,58.79889057,8.2,,1,40,59,,
,,,112,21,52,26.86972395,84.02752402,6.396184995,44.20656987,4.433333333,,71,15.66666667,13.33333333,,
,,,114,18,51,28.04992556,92.07281811,6.611623759,59.65590798,9.45,,3.5,17.5,79,,
,,,106,12,53,26.65404518,91.32049548,6.424997588,49.48575692,5.8,,4,55,41,,
,,,129,23,50,27.60010299,88.48172236,6.965345778,56.45229202,16.5,,53,10,37,,
,,,104,20,56,27.03816337,91.9280786,6.811233439,40.12650421,14.85,,38.5,13,48.5,,
,,,92,33,53,27.56750882,91.97276844,6.905829531,46.05122728,12.8,,57,11,32,,
,,,92,13,46,27.66467448,93.58822163,6.231098189,46.85176955,17.9,,59,16,25,,
,,,100,25,51,26.03875158,85.51231881,6.964891121,48.32113628,4.7,,52.66666667,16,31.33333333,,
,,,125,9,55,27.15233373,85.04279183,6.853606868,57.23028471,10.7,,46.5,13.5,40,,
,,,121,32,55,26.60121271,89.30584491,6.940171463,55.29563514,8,,61,9.5,30,,
,,,97,33,52,26.44917456,93.39296752,6.278560635,48.45978627,2.6,,83.5,3.5,13,,
,,,127,19,46,25.91000405,88.41605842,6.734146547,48.01138482,3.133333333,,31,22.66666667,46.33333333,,
,,,101,25,49,27.62410693,86.14541775,6.568749936,54.82963379,5.35,,1,40,59.5,,
,,,115,18,46,26.183098,88.3720974,6.609522107,57.26773002,4.3,,14,47.5,38.5,,
,,,108,9,48,25.81994333,89.08719304,6.848559581,51.19470197,10.15,,24.5,6.5,69,,
,,,107,12,52,28.01190065,90.84870983,6.447116029,49.43050977,7.45,,35,23,42.5,,
,,,117,26,47,28.00905531,91.06599653,6.304803616,53.33484977,19.85,,86.5,2,11.5,,
,,,128,11,56,27.86138459,88.86972969,6.212367216,44.3993381,5.2,,70.33333333,7.666666667,22,,
,,,126,31,49,28.38987478,86.51006678,7.04032623,54.30660782,6.133333333,,15.33333333,21.33333333,63.33333333,,
,,,118,14,54,28.69674395,92.21883342,6.748302815,46.06193778,6.1,,19,30.5,50.5,,
,,,89,20,47,27.28933921,85.47312299,7.148443305,48.47833278,5.5,,80,13,7,,
,,,109,22,53,28.03650914,84.40179813,7.08234935,56.47941847,3.033333333,,79.66666667,15.33333333,5,,
,,,100,11,54,26.89697399,93.74686352,6.650933031,43.52897517,7.333333333,,60.66666667,14.66666667,24.66666667,,
,,,95,10,54,27.73472336,87.64562694,7.129503325,42.10681516,15.45,,72,11.33333333,17.33333333,,
,,,116,9,53,28.52990316,94.48325495,7.087868518,57.40847165,30.66666667,,29.33333333,11.66666667,59,,
,,,112,20,50,25.75202663,85.72279068,7.123188518,51.75212401,17.5,,,,,,
,,,110,24,49,26.4048348,86.89182009,6.392434919,57.05709413,12.1,,35.5,14.5,50,,
,,,94,29,48,27.94241245,92.0228515,6.484287513,58.48160844,26.1,4.95,34,39,27,,
,,,93,11,52,28.69237588,92.03979185,6.591659115,55.74073582,13.9,41.7,44,30,26,,
,,,111,32,55,26.91716716,84.28901371,7.068021753,55.49541453,39.9,15.25,30.1,24.1,45.8,,
,,,107,29,53,27.0497468,87.31163341,6.410788369,49.29456609,34.8,19.2,31,38,31,,
,,,106,29,51,28.05546396,84.94633387,6.276629109,49.08553937,23.2,5.7,28.5,44.5,27,,
,,,99,20,46,26.66539789,84.64838335,6.480286486,50.55710813,24.35,6.3,43,33,24,,
,,,104,16,47,28.05184317,85.06059822,6.512501798,54.65423596,5.05,10.7,14.5,44,41.5,,
,,,91,27,50,28.69080437,91.58086296,7.079482511,51.70497792,29.3,10.25,32,27,41,,
,,,91,29,52,26.01528419,91.84779505,6.256435911,48.11248366,15.4,42,15,58,27,,
,,,119,32,47,25.99142354,92.44768413,6.693862726,51.26046418,34.2,17.8,28,21.6,50.45,,
,,,127,25,52,26.14008856,90.65600013,6.879169245,48.58241822,83.8,1.15,64,24,11.5,,
,,,129,24,46,27.46236362,93.13334394,6.297552546,54.22722466,15.35,12.4,49.1,22.3,28.6,,
,,,100,11,53,26.83349929,87.63541984,6.59720587,56.39962921,12.75,5.6,38,26,36,,
,,,90,10,56,26.63134261,90.16412037,6.293447017,51.70699144,64.93333333,1.7,50.33333333,39.66666667,10,,
,,,110,17,55,27.2090393,87.06055889,7.033852189,56.34144589,17.7,4.6,14.1,18,68.1,,
,,,110,21,56,26.07716492,91.48325844,6.645044757,44.63907691,18.3,30.8,39.1,38.1,22.8,,
,,,120,10,54,28.34757902,93.02100242,6.502918389,46.06382209,36.5,11.25,45,13,42,,
,,,116,14,50,27.64027116,93.45505811,6.957847786,45.24690619,13.63333333,41.26666667,4,57.33333333,38.66666667,,
,,,124,15,47,26.12504147,93.86638295,6.821862192,40.32161859,16.2,44.25,44.1,28.35,27.55,,
,,,93,29,53,26.07793556,85.31405589,6.309083267,44.20899581,25,1.7,55.06666667,8.866666667,36.16666667,,
,,,129,11,48,25.94517246,87.18872297,6.853483636,54.7657624,58,1.9,61.2,32.36666667,6.433333333,,
,,,100,16,47,26.36970562,89.77435094,6.534260794,48.31219031,35.65,14.3,20,59,22,,
,,,98,26,53,26.6395881,90.41322072,6.40381981,53.14626213,32.46666667,6.733333333,36.66666667,45.33333333,18,,
,,,122,23,47,27.19794506,85.17729138,6.474979288,49.52320689,64.4,1.95,36.65,55.7,6.2,,
,,,106,26,51,28.09850751,90.45315186,6.972990614,58.97878791,21.25,15.35,35.35,21.8,42.95,,
,,,126,34,51,26.64432609,91.56811559,6.947315301,46.59207341,21,21.9,32,33,35,,
,,,99,18,53,26.58672707,93.66477353,6.583614185,59.67927244,22,6.3,26,16,58,,
,,,113,27,48,28.87087745,91.03571732,6.973547172,42.91292205,14.7,17.63333333,28,32.66666667,39.33333333,,
,,,90,20,46,28.78766249,90.56697539,6.929292202,59.75980023,191.6666667,54.7,,,,,
,,,97,9,48,27.67528781,91.00841443,6.862111985,41.16554802,161,35.63333333,,,,,
,,,101,11,46,28.57550302,85.1985698,7.152979429,51.51033554,82.7,42.66666667,,,,,
,,,90,22,51,28.29100838,84.96531054,6.702324316,47.81847573,105.0333333,37.03333333,,,,,
,,,120,9,56,28.12328401,88.64602863,6.716283325,50.78669728,203.3333333,35.23333333,,,,,
,,,117,27,52,28.72271708,88.04291962,6.289695811,40.228644,177.6666667,35.03333333,,,,,
,,,122,34,51,27.86244924,88.18555652,6.465808564,43.87712348,132.8,57.26666667,,,,,
,,,92,14,54,26.67504392,89.25842476,6.380996547,48.75859458,156.6666667,35.76666667,,,,,
,,,110,15,52,27.29288549,88.45557253,6.995796642,44.2068997,103.7,41.46666667,,,,,
,,,123,25,56,27.22490784,92.33619276,6.666938944,57.51549686,305.5666667,30.46666667,,,,,
,,,108,10,46,27.95470138,90.8783336,6.181004886,40.71210074,185.3,33,,,,,
,,,101,24,56,26.86207986,91.90309968,6.785425,59.26519444,268.5,46.3,,,,,
,,,101,11,49,28.11447075,90.96412033,7.165204091,54.38748495,100.0333333,53.76666667,,,,,
,,,100,28,56,28.10955921,87.24654247,6.44685918,46.76837499,,,94.25,2,3.7,,
,,,119,25,55,28.60849186,92.21551664,6.949963771,47.46447019,,,91.75,2.75,5.5,,
,,,121,29,52,26.8007923,89.84506461,7.140513348,56.72496677,,,69.5,7.9,22.6,,
,,,98,29,55,26.42224759,89.84816009,6.543700615,48.99390828,,,96.05,1.8,2.2,,
,,,109,14,54,26.26161956,88.83848691,6.398101426,42.00660251,,,88.55,4.45,7,,
,,,92,26,55,27.71045677,86.06498074,6.465562612,54.49960057,,,85.7,3.35,11,,
,,,104,18,51,28.49764363,88.53344686,6.757256825,56.31866159,,,29.2,45.3,25.7,,
,,,128,34,50,27.13300381,84.48138578,7.110110828,47.72078245,,,83.4,9.6,7,,
,,,106,16,48,27.05799547,94.1185127,6.968047813,58.28697664,,,87.8,7.4,4.8,,
,,,119,11,46,28.5030729,88.93024218,6.374890345,48.32428609,,,90.05,8.7,1.25,,
,,,105,22,51,27.10421772,88.52060481,7.111368958,41.53218699,,,59,10,31,,
,,,92,27,56,28.78032686,88.08703558,6.657169208,43.97193745,,,74.55,15.15,10.35,,
,,,129,28,48,28.87505952,93.88454135,6.448664134,58.54876687,,,52.8,22.7,24.5,,
,,,124,21,56,29.50874807,98.82472112,6.979829047,28.08253201,,,75.8,17.2,7,,
,,,123,31,49,29.76798649,97.6873292,6.724256509,26.32405487,,,,,,,
,,,110,29,53,31.13604134,98.93349717,6.952649939,22.52497327,,,44.2,49.3,6.4,,
,,,127,22,53,30.01289646,95.37287243,6.759717791,20.76223014,,,70.4,25.9,3.7,,
,,,104,30,46,32.01108923,99.2848033,6.301055922,28.16057247,,,88.95,3.55,7.45,,
,,,90,29,50,31.95978465,97.91358368,6.258753459,26.26243014,,,33,25,42,,
,,,126,28,54,31.21426319,96.82475485,6.482290884,21.30290472,,,78,11,11,,
,,,123,34,52,31.29652139,94.57348042,6.251247002,25.93496537,,,80,4,16,,
,,,122,10,53,29.70659441,94.87346024,6.943213155,25.21609113,,,69.35,18.8,11.85,,
,,,117,30,53,30.8441307,98.98103616,6.387851568,26.23838511,,,86.95,9.45,3.6,,
,,,90,34,49,30.52046324,96.70172854,6.222258298,29.86681385,,,,,,,
,,,124,13,53,31.1026002,95.52569816,6.199953633,29.1194739,,,89.75,2.65,7.65,,
,,,92,11,46,31.12007182,95.27586481,6.905227251,25.33014238,,,93.3,2.6,4.1,,
,,,93,25,56,30.46387007,99.53425841,6.689078555,21.08484101,,,93,6.85,0.15,,
,,,118,30,46,30.25931831,94.90919768,6.411271512,21.58992507,,,,,,,
,,,104,31,56,30.46517438,95.77388168,6.345226846,20.88620369,,,,,,,
